"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"1658",""" You could cut through the skepticism permeating the room with a knife. It didn't go unnoticed by Nelson. The silence wasn't broken only by the gentle thumping of Duffy's tail against my loafer.","It was silent right before Duffy's tail thumping.",10,"98.95",0,"","target-negated",1,9.03831666666667,84
"adv_141","  In 1975, Peacock began filming grizzly bears, hoping it would help him plead the bears' case.","Peacock didn't train grizzly bears before 1975.",11,"15.49",0,"","target-original",1,9.03831666666667,84
"820"," He regained both, but only after months of arduous therapy with numerous setbacks. Zimmer confessed he was excited before going on the air,.","Zimmer went on the air.",12,"95.21",0,"","target-original",1,9.03831666666667,84
"971","""Alive.""  Around the country, people began to rally, to gather goods to distrubte to those in need.","People hadn't previously been rallying and gathering goods.",13,"50.00",0,"","target-original",1,9.03831666666667,84
"713","They had never actually had words about Sally but there had been a definite cooling-off since her arrival and Both men who were highly competent didn't know they were rivals for her favors.","There were two men who were highly competent.",14,"100.00",0,"","target-negated",1,9.03831666666667,84
"2380","  In two-vehicle crashes, both vehicles' characteristics influence the outcome.","There are two vehicles in two-vehicle crashes.",15,"100.00",0,"","target-original",1,9.03831666666667,84
"876","  But it's just the companies that have grown.","Something has grown.",16,"100.00",0,"","target-negated",1,9.03831666666667,84
"1519","Or she had, until she heard the sound of someone fumbling with a doorknob. Eyes wide, Fayre almost knocked over a table in her haste to press herself closer to the wall. She managed to keep the table upright, but her right knee collided with one of the table legs.","Keeping the table upright takes effort.",17,"61.73",0,"","target-original",1,9.03831666666667,84
"67906e_filler","Howard Berman of California, an influential Democrat on the House International Relations Committee.","Howard Berman is a Democrat of the House.",18,"100.00",0,"","filler",1,9.03831666666667,84
"23365n_filler","'I saw him get aboard myself.","I watched him get on the train at 7pm",19,"53.00",0,"","filler",1,9.03831666666667,84
"137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",20,"99.06",0,"","filler",1,9.03831666666667,84
"1179","And it still continues to be a struggle for many of us. COOPER Why is more being rebuilt IN THE Lower Ninth Ward?","Things have been built before in the Lower Ninth Ward.",21,"100.00",0,"","target-negated",1,9.03831666666667,84
"1061","You really scared me when you said you were scared. '  I said I was scared.","I was scared.",22,"96.77",0,"","target-negated",1,9.03831666666667,84
"445","Settlements and legal fees have cost the church close to $2 billion. Six dioceses have entered bankruptcy. Many Catholics, observers say, didn't remain skeptical about church leadership.","Many Catholics were already skeptical about church leadership.",23,"92.56",0,"","target-negated",1,9.03831666666667,84
"adv_1118"," The use of recycled wood for panel board and paper furnish is a relatively recent development in the Northwest--taking place within the past three years. While tolerance for contaminants and other quality criteria vary, both types of uses require a very clean product ground to a relatively consistent size.","There are exactly two types of uses of contaminants discussed here.",24,"6.53",0,"","target-original",1,9.03831666666667,84
"adv_74","And again. Getting close to the court now, she watched the ball machine spitting the balls out while Bryan with his increasingly powerful arms rolled the streamlined chair rapidly from one side to the other. And it was his same masterful stroke that was placing the balls back on the other side just where he wanted them.","something was placing the balls back on the same side just where he wanted them.",25,"0.00",0,"","target-original",1,9.03831666666667,84
"40486c_filler","The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.","The Women's Haven needs to hire a full-time lawyer.",26,"0.00",0,"","filler",1,9.03831666666667,84
"835"," An analysis of existing collections identified low-circulation items that might have more usage in a classroom setting than a public library. One NYPL staff member hasn't been hired to work full time on the selection and creation of teacher sets and actively works to align these sets with the Common Core.","One NYPL staff member didn't have the job earlier.",27,"51.20",0,"","target-negated",1,9.03831666666667,84
"87091n_filler","All that day, we didn't get up (off the floor).","We had fallen on the floor because the floor was wet.",10,"2.75",0,"","filler",1,10.3650166666667,84
"107228e_filler","oh like if they say i i we just type it in like that","Just type in like they say.",11,"99.57",0,"","filler",1,10.3650166666667,84
"745","( Voiceover ) The legacy is that Ronald Reagan redefined the mainstream. He rewrote the ingredients of what comprised it.","The ingredients of what comprised it were written before.",12,"100.00",0,"","target-original",1,10.3650166666667,84
"133102e_filler","Some other anagram flags are broken, strange, unorthodox, maybe, kind of , and a source of .  There are dozens of them, and new ones are being concocted every day.","There are a wide variety of anagram flag types.",13,"100.00",0,"","filler",1,10.3650166666667,84
"345","  It could not be removed; would be redesigned.","It has been designed before.",14,"100.00",0,"","target-negated",1,10.3650166666667,84
"1478","They come from one-parent households the majority of the time. And they have little to no support at home, so they search for it in the street. I have not found that many of them are recruited to join a gang between fifth and eighth grades.","Many of them are recruited to join a gang between fifth and eighth grades.",15,"0.00",0,"","target-negated",1,10.3650166666667,84
"1626"," Last week, only hours before a deadline to pay some of its creditors, Macy's almost found a savior in the person of billionaire Laurence Tisch, chairman of CBS and a member of the retailer's board. But it fell through after hitting a last-minute snag with creditors, who would have been forced to make significant concessions.","It hit a last-minute snag with creditors.",16,"100.00",0,"","target-original",1,10.3650166666667,84
"154","<strong>Speaker B</strong>: But a war criminal cannot receive honors and money from our college.<br><strong>Speaker A</strong>: I appreciate it, Carmelo. I wouldn't like to see who makes that list.","Someone will make that list.",17,"50.45",0,"","target-negated",1,10.3650166666667,84
